id,nom_estab,raz_social,codigo_act,per_ocu,telefono,correoelec,www,nom_vial,numero_ext,cve_mun,latitud,longitud
1646038,Refacciones Automotrices Rasan Fuel Injection,,468211,0 a 5 personas,3336392971.0,razani01@hotmail.com,,Avenida Del Parque,195.0,98,20.64162451,-103.2951555
1944530,Refacciones Automotrices Torres,Refacciones Automotrices Torres Sa De Cv,468211,0 a 5 personas,3737304337.0,,,Hidalgo,406.0,124,20.61796544,-103.0769763
1831688,Refacciones Automotrices Usadas Gallaga,,468212,0 a 5 personas,3310461852.0,,,Las Conchas,805.0,39,20.66055203,-103.34193648
1628637,Refacciones Automotriz  Y Agricola De Tototlan,,468211,0 a 5 personas,39191605159.0,,,Gladiola,57.0,105,20.54477106,-102.78642304
1925257,Refacciones Automotriz Stark,,468211,0 a 5 personas,3336121425.0,,,Allende,1696.0,120,20.60118934,-103.43479276
1734178,Refacciones Baleros Y Retenes,,468211,0 a 5 personas,,,,Pemex,34.0,98,20.62742342,-103.29669403
1712486,Refacciones Barajas,,468211,0 a 5 personas,3336071238.0,,,Kiwi,175.0,101,20.66799677,-103.23697626
1657672,Refacciones Cadenas Y Rodamientos,,468211,0 a 5 personas,,recaro57@hotmail.com,,Ramon Corona,147.0,23,19.70022393,-103.46345795
6954290,Refacciones Ceballos,,468211,0 a 5 personas,,,,Calle A Jiquilpan-Manzanillo-Colima,,65,19.25366781,-103.3848586
1751776,Refacciones Cheche,,468211,0 a 5 personas,,,,Chula Vista,171.0,97,20.50749284,-103.36246127
1831599,Refacciones Cordobes Jr,,468212,0 a 5 personas,3315200651.0,,,5 De Febrero,299.0,39,20.66078554,-103.34199404
1766853,Refacciones Curiel,,468211,0 a 5 personas,,,,Toluquilla,51.0,6,20.55062973,-104.04956978
1767744,Refacciones Curiel,,468211,6 a 10 personas,,refacciones_curiel@hotmail.com,,Patria L. Poniente,54.0,6,20.53702456,-104.03776322
7564616,Refacciones De Anda,,468211,0 a 5 personas,3222259090.0,refaccionariadeanda@hotmail.com,,Berlin,121.0,67,20.63185684,-105.22485289
1894760,Refacciones De Autoelectrico,,468211,0 a 5 personas,,,,Isla Sazan,3057.0,39,20.62898662,-103.39207477
1877680,Refacciones De Bicicletas,,468211,0 a 5 personas,3313148392.0,,,Ingeniero Alberto Mora Lopez,20.0,120,20.76430534,-103.33843398
1678462,Refacciones De Bicicletas Y Taller,,468211,0 a 5 personas,,,,Juan Pablo Ii,2092.0,39,20.69544612,-103.30150538
7800480,Refacciones De Dicelo,Nano Electronica ,468211,0 a 5 personas,,guadalajara@nanoelectronica.com.mx,,Avenida De La Paz,1593.0,39,20.67025078,-103.3607721
8649705,Refacciones De Motos El Chaparral,,468211,0 a 5 personas,3411355464.0,,,J. Miguel Fernandez,28.0,121,19.63904388,-103.44446567
9023008,Refacciones De Motos Floy,,468211,0 a 5 personas,,,,Vicente Guerrero,98.0,105,20.54134354,-102.79168836
1656433,Refacciones De Occidente,,468211,0 a 5 personas,3929250915.0,leticia_bustos_lozano@yahoo.com.mx,,Ignacio Ramirez,179.0,63,20.35846953,-102.77725945
7352337,Refacciones Demotos Fran,,468211,0 a 5 personas,,,,Donato Guerra,198.0,83,20.65599959,-103.70168435
1869585,Refacciones Diesel,,468211,0 a 5 personas,3338120092.0,,,Fray Andres De Urdaneta,1617.0,39,20.64802424,-103.38038338
1650244,Refacciones Diesel Don Romero,,468211,0 a 5 personas,,kaso1011@prodigy.net.mx,,Libramiento Periferico Sur,203.0,23,19.68023523,-103.48088478
1851927,Refacciones Don Chava,,468211,0 a 5 personas,3312027122.0,,,Obreros De Cananea,1206.0,120,20.72972083,-103.3612213
9166288,Refacciones Efrain,,468211,6 a 10 personas,,,,Hidalgo,1401.0,74,21.00814205,-102.16883418
7021640,Refacciones El Aguila,,468211,0 a 5 personas,,,,Licenciado Blas Escobedo,24.0,98,20.59138011,-103.38669894
1964548,Refacciones El Azteca De Oro,Refacciones El Azteca De Oro Sa De Cv,468212,0 a 5 personas,3221391796.0,jorge.marquez.lerma@hotmail.com,,Manuel M. Dieguez,571.0,67,20.69577312,-105.24047256
1688961,Refacciones El Charro,,468212,0 a 5 personas,3335044838.0,,,Jose Luis Verdia,835.0,39,20.65893852,-103.33948742
1629252,Refacciones El Chavo,,468211,0 a 5 personas,3336360480.0,refaelchavo@hotmail.com,,Juan Pablo Ii,98.0,120,20.7300549,-103.39170191
1831808,Refacciones El Chino,,468212,0 a 5 personas,,,,Los Angeles,660.0,39,20.66003534,-103.33569607
1831624,Refacciones El Cordobes,,468212,0 a 5 personas,,,,5 De Febrero,321.0,39,20.66066063,-103.34163672
1700375,Refacciones El Mundo Del Sensor,,468211,0 a 5 personas,,perifericomundo@hotmail.com,,Periferico Norte Manuel Gomez Morin,817.0,120,20.72896762,-103.41462227
1843292,Refacciones El Nacional,Refacciones El Nacional De Occidente Sa De Cv,468211,6 a 10 personas,,grupogovar@gmail.com,www.grupogovar.com,5 De Febrero,1278.0,39,20.65773118,-103.33388301
1853673,Refacciones El Piston,,468211,0 a 5 personas,3336138915.0,,,Independencia Sur,506.0,39,20.66986256,-103.34486153
1831894,Refacciones El Torito,,468212,0 a 5 personas,3333439182.0,,,Gabino Barreda,836.0,39,20.65767339,-103.33680665
1955961,Refacciones Especiales El 44,,468211,0 a 5 personas,3336514719.0,,,Juan Pablo Ii,1544.0,39,20.69049023,-103.3138663
1863155,Refacciones Garcia,,468212,11 a 30 personas,3338123976.0,rachet_@hoitmail.com,,Agustin Yañez,1714.0,39,20.66226933,-103.36375862
7152728,Refacciones Garcias A,,468211,0 a 5 personas,3312563986.0,,,Sinaloa,792.0,120,20.60821775,-103.42247779
1860603,Refacciones Genuinas Para Montacargas,,468211,11 a 30 personas,,,,Guadalupe Ramirez,4597.0,39,20.64701808,-103.273016
1820756,Refacciones Gomez,,468211,0 a 5 personas,,,,Circunvalacion Oriente,12.0,37,19.79980881,-104.21728932
8863639,Refacciones Guadalajara,,468211,0 a 5 personas,,,,Zarate,,47,20.29154293,-102.70771945
1899728,Refacciones Gutierrez La Encarnacion,Refacciones Gutierrez La Encarnacion Sa,468211,0 a 5 personas,4759532145.0,,,Astronomo Angel Anguiano,219.0,35,21.52836375,-102.24027634
1831867,Refacciones Guzman,,468212,0 a 5 personas,3316116003.0,,,Francisco Silva Romero,808.0,39,20.65916068,-103.33797394
6340751,Refacciones Hidraulicas De Occidente,Refacciones Hidraulicas De Occidente Sa De Cv,468211,6 a 10 personas,3311376801.0,gerencia@rho-mx.com,www.rho-mx.com,De La Solidaridad Iberoamericana,2855.0,70,20.55552106,-103.30456131
7352563,Refacciones Hugo,,468211,0 a 5 personas,,transportesgarciatala@gmail.com,,Juarez,107.0,83,20.65416044,-103.70517221
1730398,Refacciones Hugosa,,468211,0 a 5 personas,3929226728.0,,,Manuel Martinez,119.0,63,20.34928094,-102.76426065
7866965,Refacciones Javw,,468211,0 a 5 personas,,,,Comonfort,317.0,98,20.60086549,-103.40118183
7500416,Refacciones Jopa,,468211,0 a 5 personas,,,,Francisco Medina Ascencio,7960.0,67,20.67405246,-105.25043268
1628545,Refacciones La Afinacion,,468211,0 a 5 personas,,,,Independencia,515.0,13,20.54476753,-102.5225293
1831899,Refacciones La Meta Volks,,468212,0 a 5 personas,3312990171.0,,,Violeta,515.0,39,20.65820863,-103.33863292
1780079,Refacciones Lc,,468211,0 a 5 personas,3227798311.0,,,Carretera A Barra De Navidad,152.0,100,19.68369964,-105.18677173
1856065,Refacciones Lomas,,468211,0 a 5 personas,,lomascfdi@gmail.com,,Revolucion,100.0,39,20.66979995,-103.34274284
1803946,Refacciones Los Gernios,,468211,0 a 5 personas,,,,Jilguero,5006.0,101,20.66455873,-103.23344708
9218229,Refacciones Loy,,468211,0 a 5 personas,,,,Santa Rosa,21.0,70,20.55946383,-103.32169512
1856613,Refacciones Luna,,468211,0 a 5 personas,3336188523.0,,,Constitucion,736.0,39,20.66605099,-103.33508341
1833361,Refacciones Macs,,468211,0 a 5 personas,,coloniaobrea@hotmail.com,,Marcelino Garcia Barragan,1119.0,39,20.66182085,-103.33212329
7810717,Refacciones Marvin,,468211,0 a 5 personas,3317283150.0,,,Francisco Silva Romero,784.0,39,20.65973368,-103.33777913
1913514,Refacciones Matute,,468213,0 a 5 personas,,,,Mariano Matamoros,25.0,73,21.24926572,-102.3325363
9023253,Refacciones Meza,Refacciones Originales De Ameca Sa De Cv,468211,0 a 5 personas,,roasa_meza@hotmail.com,,Morelos,128.0,6,20.54441723,-104.04560657
1655150,Refacciones Morales,,468211,0 a 5 personas,,,,Niños Heroes,608.0,98,20.6298551,-103.31951175
7479635,Refacciones Moreno,,468211,0 a 5 personas,,,,Valentin Velasco,234.0,37,19.80385751,-104.21997181
1956984,Refacciones Moro,,468211,0 a 5 personas,3336099071.0,marorefa@hotmail.com,,Juan Pablo Ii,1918.0,39,20.69398477,-103.30515458
1832009,Refacciones Nacionales E Importadas,,468211,0 a 5 personas,,,,Los Angeles,1140.0,39,20.65986628,-103.33432661
1949228,Refacciones Navarro,,468211,0 a 5 personas,3336894705.0,usautos2008@hotmail.com,,Anillo Periferico Sur Manuel Gomez Morin,5215.0,98,20.58755017,-103.32654845
1688756,Refacciones Neza,Refacciones Neza Sa De Cv,468211,0 a 5 personas,3336192099.0,0039.guadalajara04@gmail.com,,Independencia Sur,673.0,39,20.66549193,-103.34678916
1800594,Refacciones Nuevas Y Seminuevas El Aguila,,468212,0 a 5 personas,,,,Las Conchas,802.0,39,20.66059757,-103.34200357
1831664,Refacciones Nuevas Y Usadas Castañeda,,468212,0 a 5 personas,,accesorioscastaneda@gmail.com,,5 De Febrero,270.0,39,20.66083165,-103.3426313
9181768,Refacciones Omar,,468211,0 a 5 personas,,,,Independencia,917.0,13,20.54503611,-102.52143891
1647193,Refacciones Originales,,468211,6 a 10 personas,3336591020.0,refacc.original@gmail.com,,Diego Rivera,63.0,98,20.63249317,-103.297987
8699896,Refacciones Originales De Ameca,,468211,0 a 5 personas,,roasa_meza@hotmail.com,,Allende,359.0,6,20.54817343,-104.05998328
7116748,Refacciones Originales La Morena,,468211,0 a 5 personas,,,,Salado Alvarez,162.0,98,20.63722883,-103.29193768
1957138,Refacciones Originales Vw Rico,,468211,0 a 5 personas,,,,Juan De Dios Robledo,1823.0,39,20.69487674,-103.30629162
1910998,Refacciones Oscar,,468211,0 a 5 personas,3221358976.0,refoscar1@gmail.com,,Francisco Villa,387.0,67,20.62924436,-105.22773505
7406799,Refacciones Para Autobuses Y Tractos Remasa,Refaccionaria Miguel De Autobuses Sa De Cv,468211,6 a 10 personas,36001549.0,remasamg@hotmail.com,,Carretera A Los Altos,1446.0,98,20.62094825,-103.28849708
1842491,Refacciones Para Autos La Estrella,,468211,0 a 5 personas,,,,Rio Tizapan,1381.0,39,20.64781835,-103.32944904
1888752,Refacciones Para Autos Y Camiones Sefra Automotriz,,468211,0 a 5 personas,3336185832.0,,,Independencia Norte,559.0,39,20.68648982,-103.3358726
9154221,Refacciones Para Autos Y Motos,,468211,0 a 5 personas,,,,Primero De Mayo Poniente,,97,20.54656241,-103.34004436
7479546,Refacciones Para Camiones De Carga Pesada Figueroa,,468211,0 a 5 personas,,,,Alvaro Obregon,486.0,37,19.804963,-104.20235948
1636667,Refacciones Para Frenos,,468211,0 a 5 personas,3310614060.0,alvaro_vallin@outlook.es,,Juan Pablo Ii,588.0,120,20.73469767,-103.39880751
6907319,Refacciones Para Moto Jm,,468211,0 a 5 personas,,,,Lopez Mateos,76.0,98,20.59727767,-103.28404265
1792265,Refacciones Para Remolques,,468211,0 a 5 personas,,,,Hidalgo,607.0,74,21.01208756,-102.18712864
1843316,Refacciones Para Tractocamiones,Tractorefacciones Alamillo Sa De Cv,468211,0 a 5 personas,3336190541.0,tracto-refacciones-alamillo@hotmail.com,,Violeta,1052.0,39,20.65657,-103.33421755
1738503,Refacciones Para Transmisiones Automaticas,Transmisiones Veinte 07 Sa De Cv,468211,0 a 5 personas,,,,8 De Julio,310.0,98,20.60230952,-103.37836522
8979138,Refacciones Paris,,468213,0 a 5 personas,3751011681.0,,,Agustin Yañez,42.0,24,20.36628134,-103.82211382
1700271,Refacciones Peña Todos Para Su Nissan,,468211,0 a 5 personas,3313573271.0,penarefacciones@hotmail.com,,Santa Esther,448.0,120,20.72735351,-103.42231383
9081104,Refacciones Pepe,,468211,0 a 5 personas,,,,Medrano,114.0,101,20.64554639,-103.2717253
7459730,Refacciones Rose,,468211,0 a 5 personas,,,,20 De Noviembre,927.0,63,20.32593178,-102.77450143
1690238,Refacciones Ruiz Mariscal,Tracto Refacciones Ruiz Mariscal Sa De Cv,468211,6 a 10 personas,3338128196.0,omar@ruiz-mariscal.com,,12-A,2137.0,39,20.64176174,-103.35018766
8385155,Refacciones San Monkey,,468211,0 a 5 personas,,,,Francisco Huizar,488.0,39,20.65364647,-103.28262903
1951745,Refacciones Segura,,468211,0 a 5 personas,,,,Artesanos,3686.0,39,20.7099406,-103.29650729
1856658,Refacciones Solano,,468212,0 a 5 personas,3336195219.0,,,Gante,680.0,39,20.66105309,-103.33531601
9175071,Refacciones Trebol Agricola,,468211,0 a 5 personas,,trebol_agrricola@hotmail.com,,Doctor R. Michel,272.0,39,20.66239446,-103.34578672
7864352,Refacciones Turbo,,468211,0 a 5 personas,,,,Alvaro Obregon,1877.0,39,20.66449592,-103.30698831
1711316,Refacciones Usadas,,468212,0 a 5 personas,,,,Chapala,3.0,101,20.69292357,-103.26817389
1896769,Refacciones Usadas,,468212,0 a 5 personas,,,,Patria,1793.0,39,20.62355355,-103.37312441
1688893,Refacciones Usadas Berumen,,468212,0 a 5 personas,3310243901.0,,,Francisco Silva Romero,786.0,39,20.65968165,-103.3377946
1831868,Refacciones Usadas Chava,,468212,0 a 5 personas,3324502127.0,,,Francisco Silva Romero,842.0,39,20.65880784,-103.3380944
1831818,Refacciones Usadas Dali,,468212,0 a 5 personas,3336190492.0,,,Gabino Barreda,749.0,39,20.65954982,-103.33611922
1831676,Refacciones Usadas El Campanas,,468212,0 a 5 personas,,carlos_campanas@hotmail.com,,5 De Febrero,304.0,39,20.66058646,-103.34191376
1831870,Refacciones Usadas El Campanas,,468212,6 a 10 personas,3318141484.0,daniel_campanas@hotmail.com,,5 De Febrero,512.0,39,20.65899131,-103.33721722
1831991,Refacciones Usadas El Pato,,468212,0 a 5 personas,3316697012.0,elpatoautopartes@gmail.com,,Jose Luis Verdia,828.0,39,20.65902883,-103.33953186
7809957,Refacciones Usadas El Primo,,468212,0 a 5 personas,3319633095.0,,,Jose Luis Verdia,848.0,39,20.65865252,-103.33964887
7810661,Refacciones Usadas El Sinaloense,,468212,0 a 5 personas,,,,Matias Romero,829.0,39,20.65873194,-103.33864001
1831687,Refacciones Usadas El Zanate,,468212,0 a 5 personas,,,,Las Conchas,807.0,39,20.66052263,-103.34194577
1856650,Refacciones Usadas Failo,,468212,0 a 5 personas,3314964887.0,,,Calzada Del Ejercito,612.0,39,20.66185528,-103.33423577
1688891,Refacciones Usadas Hernandez,,468212,0 a 5 personas,3338702807.0,,,Francisco Silva Romero,780.0,39,20.65986874,-103.33773895
1946862,Refacciones Usadas La Calma,,468212,0 a 5 personas,,,,Carretera A Los Altos,4701.0,98,20.61011988,-103.27839903
1888908,Refacciones Usadas La Fuente Olimpica,,468212,0 a 5 personas,3336188445.0,,,Independencia Norte,901.0,39,20.68940186,-103.33440955
1929913,Refacciones Usadas Lancetas,,468212,0 a 5 personas,3221514263.0,,,21 De Marzo,798.0,67,20.65973441,-105.2108501
1831958,Refacciones Usadas Navarro,,468212,0 a 5 personas,,fernandoautopartesnavarro@gmail.com,,5 De Febrero,435.0,39,20.66005432,-103.33983001
1737158,Refacciones Usadas Para Autos,,468212,0 a 5 personas,3317304050.0,,,8 De Julio,4930.0,98,20.6080771,-103.3767597
1689611,Refacciones Usadas Para Motores,,468212,0 a 5 personas,,,,Justo Corro,1970.0,39,20.65231528,-103.31756177
1765881,Refacciones Usadas Y Fierros Viejos,,468212,0 a 5 personas,,,,Extramuros,243.0,36,20.77398034,-104.07346631
6735542,Refacciones Vargas De Los Altos,Refacciones Vargas De Los Altos Sa De Cv,468211,0 a 5 personas,,,,Ninguno,73.0,93,20.82444096,-102.59732012
1773564,Refacciones Y Accesorios Abigail,,468211,6 a 10 personas,3221382148.0,accesorios_abigail@hotmail.com,,Valentin Gomez Farias,193.0,67,20.71566707,-105.20741813
8984181,Refacciones Y Accesorios Abigail,,468211,0 a 5 personas,3221747261.0,,,A Las Palmas,1635.0,67,20.71857509,-105.21284823
1949213,Refacciones Y Accesorios Anaya,,468211,0 a 5 personas,,refacciones_anaya@hotmail.com,,Anillo Periferico Sur Manuel Gomez Morin,5333.0,98,20.58460207,-103.33194327
1739124,Refacciones Y Accesorios Automotrices Sin Nombre,,468211,0 a 5 personas,3311935545.0,,,Paseo Pedro Moreno,2042.0,98,20.586753,-103.39420105
1856642,Refacciones Y Accesorios De Guadalajara,,468211,0 a 5 personas,3331265226.0,,,Gabino Barreda,640.0,39,20.66136117,-103.33581725
1830676,Refacciones Y Accesorios Isa,,468211,0 a 5 personas,3331451670.0,,,Lazaro Cardenas,2138.0,39,20.64147366,-103.35132174
1811002,Refacciones Y Accesorios Llamas,,468211,0 a 5 personas,,fe.reflallamas@hotmail.com,,Juarez,194.0,121,19.63045788,-103.4226539
1856890,Refacciones Y Accesorios Ochoa,,468213,0 a 5 personas,,,,Los Angeles,397.0,39,20.66188638,-103.34073998
1690257,Refacciones Y Accesorios Para Tractocamion,,468211,0 a 5 personas,3318006247.0,juliocesar1324@hotmail.com,,Lazaro Cardenas,2146.0,39,20.64142991,-103.35123757
1941731,Refacciones Y Accesorios Paredes,,468211,0 a 5 personas,3914326578.0,,,Jalisco,202.0,93,20.68096227,-102.57546923
7800425,Refacciones Y Accesorios Roma,,468211,0 a 5 personas,,,,Rio Ameca,2090.0,39,20.64389444,-103.32530057
8796164,Refacciones Y Acoplamientos,Refacciones Y Acoplamientos Sa De Cv,468212,11 a 30 personas,,rasafi@hotmail.com,refacsa.com,5 De Febrero,1078.0,39,20.65786852,-103.334235
1648429,Refacciones Y Adaptacion Garcia De Alba,,468212,11 a 30 personas,3414131980.0,,,Gobernador Ingeniero Alberto Cardenas Jimenez,63.0,23,19.68835033,-103.46946252
1773533,Refacciones Y Aitopartes Jalisco Volk S,,468211,0 a 5 personas,322221142283.0,,,A Las Palmas,1288.0,67,20.71208109,-105.22055341
1812541,Refacciones Y Llantas Del Centro,,468213,0 a 5 personas,3153551397.0,,,Aquiles Serdan,,22,19.23422575,-104.57136121
1765202,Refacciones Y Llantas Reyes,,468211,0 a 5 personas,3714173344.0,,,Miguel Hidalgo,30.0,108,19.55665025,-103.37504068
1842360,Refacciones Y Motores De Occidente,,468211,0 a 5 personas,3336190650.0,,,Olimpica,1365.0,39,20.65099322,-103.33071927
8984010,Refacciones Y Neumaticos,,468211,0 a 5 personas,,,,Las Palmas,,67,20.68990545,-105.23205471
9193438,Refacciones Y Parabrisas Del Centro,,468211,11 a 30 personas,,,,Carretera A Aguascalientes,217.0,53,21.36801521,-101.94807949
6337670,Refacciones Y Partes Automotrices,Refacciones Y Partes Automotrices Sa De Cv,468211,0 a 5 personas,333700402.0,reparaejercito@hotmail.com,www.grupoglobal.com,Calzada Del Ejercito,1329.0,39,20.65640032,-103.33542272
6338845,Refacciones Y Partes Automotrices,Refacciones Y Partes Automotrices Sa De Cv,468211,6 a 10 personas,,,,Doctor Silverio Garcia,1265.0,39,20.65698584,-103.33355579
1656156,Refacciones Y Rectificaciones Naitoh,Refacciones Y Rectificaciones Naitoh Sa De Cv,468211,11 a 30 personas,,,,Primero De Mayo,236.0,23,19.69914419,-103.46524258
1658496,Refacciones Y Servicio Autoelectrico Aceves,,468211,0 a 5 personas,,,,20 De Noviembre,257.0,63,20.33901474,-102.7746602
1943745,Refacciones Y Servicio Automotriz,,468211,0 a 5 personas,,,,Paseo De Los Patios,,98,20.60705099,-103.39449935
1801329,Refacciones Y Servicio Juan Jose,,468211,0 a 5 personas,3929224381.0,,,Francisco Zarco,696.0,63,20.36061859,-102.77751471
1714509,Refacciones Y Servicios Cervantes,,468211,0 a 5 personas,,,,Juan De Dios Robledo,1410.0,101,20.63779783,-103.25387497
7099211,Refacciones Y Servicios Gutierrez,Refacciones Y Servicios Gutierrez ,468211,0 a 5 personas,,,,Independencia,32.0,97,20.52740612,-103.37378998
1917425,Refacciones Y Servicios Israel,Refacciones Y Servicios Israel Sa De Cv,468211,11 a 30 personas,3336841242.0,serviciosisrael@gmail.com,,Anillo Periferico Poniente Manuel Gomez Morin,2080.0,120,20.6290402,-103.43541741
1815015,Refacciones Y Servicios Rodriguez,,468211,0 a 5 personas,3123960083.0,,,Libertad,16.0,65,19.25369181,-103.3806746
1889739,Refacciones Y Suspensiones El Chavo,,468212,6 a 10 personas,3336070674.0,,,Ocotlan,14.0,101,20.69143754,-103.26699583
9007747,Refacciones Y Taller Tracto Servicio Etzatlan,,468211,0 a 5 personas,,lara_transportes@hotmail.com,,Extramuros,,36,20.77501031,-104.07934916
8990981,Refacciones Y Tornillos Sin Nombre,Refacciones Y Tornillos ,468211,0 a 5 personas,,,,Eutimio Pinzon,442.0,39,20.71724011,-103.32189665
1688936,Refacciones Y Transmisionres Ruiz,,468211,0 a 5 personas,,danielruizl@hotmail.com,www.transmisionesydiferencialesruiz.com.mx,Azucena,482.0,39,20.65923474,-103.33982997
1765859,"Refacciones, Accesorios Y Colicion Ramos",,468211,0 a 5 personas,,autopar_ramos@hotmail.com,,Extramuros,69.0,36,20.77316264,-104.06745822
1844293,"Refacciones, Herramientas Y Servicio Automotrices Macias",,468211,0 a 5 personas,3163720215.0,,,Reforma,23.0,17,20.12606127,-104.34732061
1957186,Refaccionesusadas Automotrices,,468212,0 a 5 personas,3312167526.0,,,Oblatos,1749.0,39,20.6915679,-103.30916636
1875118,Refaccionez Automotriz Chavez,Refaccionaria Automotriz Chavez Sa De Cv,468211,0 a 5 personas,3338122283.0,refachavez@gmail.com,,Cristobal Colon,2228.0,39,20.64729479,-103.36934994
1628664,Refaccionez Ramirez,,468211,0 a 5 personas,3919160816.0,,,Nicolas Bravo,218.0,105,20.54463158,-102.78844434
8846203,Refaccioraria De La Torre,,468211,0 a 5 personas,,,,Brizuela,2000.0,10,20.13129144,-103.72558465
1705995,Refacionari Yoli,,468211,0 a 5 personas,3323801878.0,,,Anillo Periferico Norte Manuel Gomez Morin,478.0,120,20.74037778,-103.39490851
1744839,Refacionaria,,468211,0 a 5 personas,,,,Azaleas,,70,20.55844832,-103.31397668
9167084,Refacionaria Automotriz Costera,,468211,0 a 5 personas,,,,Volcan Del Colli,1191.0,120,20.64514889,-103.42834155
8447665,Refacionaria Diesel Andrades,,468211,0 a 5 personas,,,,Alvaro Obregon,355.0,68,19.71052485,-104.60323946
6505669,Refacionaria El Marro,,468211,0 a 5 personas,,,,Ninguno,,43,19.35442357,-104.89614638
9109210,Refacionaria Rojmar,,468211,0 a 5 personas,,,,Raymundo Vazquez Herrera,469.0,18,20.28573122,-102.54478657
7811578,Refacionaria Todo Para Tu Afinacion Y Algo Mas,,468211,0 a 5 personas,,joerevolucion@gmail.com,,Revolucion,2568.0,39,20.64931059,-103.30787199
1920118,Refacionaria Villegas,,468211,0 a 5 personas,,juanjose_villegas@yaho0.com,,Hidalgo,690.0,74,21.0094925,-102.17468039
6866014,Refacom,Refacom Sa De Cv,468211,31 a 50 personas,,compras@refacomocotlan.com,,Francisco Zarco,745.0,63,20.36217551,-102.77627652
1856674,Refagon,,468211,0 a 5 personas,3340400915.0,administracoin@refagon.com,www.refagon.com,Gante,636.0,39,20.66144545,-103.33660159
1763991,Refaracionaria Christian Volks,,468211,0 a 5 personas,,,,Manuel Barreto,148.0,121,19.62975966,-103.4133341
7658824,Refas Sami,,468211,0 a 5 personas,,,,Presa Laurel,126.0,39,20.6626144,-103.27696914
7884737,Refasciones De Motos Loy,,468211,0 a 5 personas,,,,Los Pinos,,70,20.55709538,-103.29258156
7861801,Refecciones - Motos,,468211,0 a 5 personas,,,,Miguel Hidalgo,32.0,73,21.24758771,-102.33638496
1926455,Refel,,468211,0 a 5 personas,3336814323.0,,,Manzano,175.0,101,20.62896611,-103.26992242
1748033,Reffaccionaria,,468211,0 a 5 personas,,,,Vicente Flores,182.0,66,20.38023386,-102.92720979
1758060,Reffaccionaria Gomez Alvarez,,468211,0 a 5 personas,,,,Avila Camacho,29.0,57,20.0070416,-103.15116792
1835906,Reffaccionaria Lopez,,468211,0 a 5 personas,,refaccionarialopez@hotmail.com,,Ocampo,34.0,24,20.3666095,-103.82295674
1646597,Refraccionari Rodriguez,,468211,0 a 5 personas,919210250.0,lambaren78@yahoo.com.mx,,Vicente Flores,11.0,66,20.38058763,-102.9293812
7116833,Refraccionaria,,468211,0 a 5 personas,,,,5 De Mayo,413.0,98,20.63204914,-103.30829051
7155521,Refraccionaria Agricola,,468211,0 a 5 personas,,,,24 De Febrero,217.0,35,21.51047577,-102.24263105
1691946,Refraccionaria Hules,,468211,0 a 5 personas,,,,Santa Ana Tepetitlan,354.0,120,20.6158177,-103.43365058
7177964,Refraccionaria Johnny,,468211,0 a 5 personas,,,,Morelos,197.0,33,20.44754955,-102.13789787
1680036,Refraccionaria Los Pinos,,468211,0 a 5 personas,,,,Presa De Osorio,3689.0,39,20.66982412,-103.28057042
6954431,Refraccionaria Rios,,468211,0 a 5 personas,,,,5 De Febrero,19.0,96,20.16249464,-103.04935559
1903974,Refracciones Marco,,468213,0 a 5 personas,3847383826.0,,,Avenida Del Trabajo,2.0,83,20.65488153,-103.70245981
1723939,Refracciones Para Moto,,468211,0 a 5 personas,3847338357.0,,,Vicente Guerrero,,83,20.65634342,-103.70088428
8448303,Refracciones Y Servicios Bañuelos,,468211,0 a 5 personas,,,,Etziquio Corona,976.0,67,20.66922937,-105.2147431
7828149,Refrimotors De Los Lagos,,468211,0 a 5 personas,,,,Pedro Galeana,16.0,73,21.24080078,-102.33410694
1909194,Regaccionaria Olmos,,468211,0 a 5 personas,3461005425.0,,,Avila Camacho,631.0,91,21.44688993,-102.57276813
1875164,Regio Refacciones,Regio Refacciones Sa De Cv,468211,11 a 30 personas,,regiorefacciones@hotmail.com,,Cristobal Colon,2506.0,39,20.64429943,-103.37184269
1858611,Regio Refacciones,Regio Refacciones Sa De Cv,468211,0 a 5 personas,3331211440.0,regiorefacciones@hotmail.com,,Rosario,611.0,39,20.66859723,-103.3901706
1822177,Regio Refacciones Sin Nombre,Regio Refacciones Sa De Cv,468211,0 a 5 personas,3331803089.0,,,Puerto Guaymas,803.0,120,20.64241822,-103.4485763
7155669,Rehial,,468211,0 a 5 personas,,,,Benigno Romo,,73,21.25441151,-102.3283629
8981868,Rejalsa Automotriz,,468211,0 a 5 personas,,,,Justo Corro,2081.0,39,20.65136422,-103.31567164
6206411,Remolque Y Algo Mas,Remolque Y Algo Mas Sa De Cv,468211,0 a 5 personas,,123arthuro@live.com.mx,,Periferico Norte Manuel Gomez Morin,867.0,120,20.73009038,-103.41338758
6785731,Renault Del Sol,Concordia Automotriz Sa De Cv,468211,11 a 30 personas,,mayralizett@hotmail.com,renauld.com,Gobernador Ingeniero Alberto Cárdenas Jiménez,365.0,23,19.69240929,-103.46783104
8384514,Renovatec,Rensa Hd S De Rl De Cv,468212,0 a 5 personas,,,,Nopal,1644.0,39,20.62872105,-103.32452992
1731748,Reparacion Compra Y Venta De Baterias De Autos,,468211,0 a 5 personas,,,,Raymundo Vazquez Herrera,68.0,18,20.29749338,-102.53814424
7479645,Reparacion De Motores,,468212,0 a 5 personas,3171091301.0,,,Independencia,0.0,15,19.78680418,-104.35788301
